Unnamed: 0,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
1,1984,oly,M,2.0,Zhou Peishun,CHN),A,51.8,-105.0,105.0,107.5,107.5,1,127.5,-132.5,-132.5,127.5,3,235.0
2,1984,oly,M,3.0,Kazushito Manabe,JPN),A,51.8,102.5,-107.5,-107.5,102.5,4,125.0,-130.0,130.0,130.0,1,232.5
3,1984,oly,M,4.0,Hidemi Miyashita,JPN),A,51.9,-107.5,-107.5,107.5,107.5,1,122.5,-127.5,-127.5,122.5,8,230.0
4,1984,oly,M,5.0,Maman Suryaman,INA),A,51.7,102.5,-107.5,-107.5,102.5,4,125.0,-130.0,-130.0,125.0,5,227.5
5,1984,oly,M,6.0,Bang Hyo Mun,KOR),A,51.95,92.5,-100.0,100.0,100.0,7,117.5,125.0,-127.5,125.0,5,225.0
6,1984,oly,M,7.0,Jose Diaz Lopez,PAN),B,51.9,-90.0,90.0,95.0,95.0,9,120.0,-125.0,125.0,125.0,5,220.0
7,1984,oly,M,8.0,Levent Erdogan,TUR),A,51.85,-95.0,95.0,-97.5,95.0,9,120.0,-125.0,-125.0,120.0,9,215.0
8,1984,oly,M,9.0,Meir Daloya,ISR),A,51.85,90.0,95.0,-97.5,95.0,9,120.0,-125.0,-125.0,120.0,9,215.0
9,1984,oly,M,10.0,Mahendran Kannan,IND),B,51.95,92.5,97.5,100.0,100.0,7,110.0,115.0,-120.0,115.0,14,215.0
10,1984,oly,M,11.0,Chung Yung-Chi,TPE),A,51.95,95.0,-100.0,-100.0,95.0,9,112.5,117.5,-120.0,117.5,11,212.5
11,1984,oly,M,12.0,Elsayed Elsayed,EGY),B,51.65,87.5,-92.5,92.5,92.5,13,-117.5,117.5,-122.5,117.5,11,210.0
12,1984,oly,M,13.0,Antonio Quintana,POR),B,51.75,90.0,-95.0,-95.0,90.0,14,-117.5,117.5,-122.5,117.5,11,207.5
13,1984,oly,M,14.0,Oscar Penagos,COL),B,51.9,85.0,-90.0,90.0,90.0,14,110.0,115.0,-117.5,115.0,14,205.0
14,1984,oly,M,15.0,Chen Shen-Yuan,TPE),B,51.7,82.5,-90.0,90.0,90.0,14,105.0,-110.0,110.0,110.0,16,200.0
15,1984,oly,M,16.0,Sunil Munic Silva,SRI),B,51.55,-75.0,75.0,80.0,80.0,19,95.0,100.0,-107.5,100.0,17,180.0
16,1984,oly,M,0.0,Raul Diniz,POR),B,51.85,82.5,-87.5,-87.5,82.5,18,-115.0,-120.0,-125.0,-115.0,19,0.0
17,1984,oly,M,0.0,Julio Saez,ESP),A,51.95,90.0,-95.0,-95.0,90.0,14,-115.0,-115.0,-115.0,-115.0,19,0.0
18,1984,oly,M,0.0,Manikyalu Malla Venkata,IND),B,51.6,-85.0,-85.0,-85.0,-85.0,20,0.0,0.0,0.0,0.0,18,0.0
19,1984,oly,M,0.0,Mahmoud Tarha,LIB),A,51.85,97.5,-102.5,102.5,102.5,4,127.5,-132.5,-132.5,127.5,3,0.0
0,1984,oly,M,1.0,Wu Shude,CHN),A,55.7,120.0,-125.0,-125.0,120.0,2,140.0,145.0,147.5,147.5,1,267.5
1,1984,oly,M,2.0,Lai Runming,CHN),A,55.6,115.0,120.0,125.0,125.0,1,140.0,-145.0,-145.0,140.0,2,265.0
2,1984,oly,M,3.0,Masahiro Kotaka,JPN),A,55.35,112.5,-117.5,-117.5,112.5,3,-140.0,140.0,-145.0,140.0,2,252.5
3,1984,oly,M,4.0,Takashi Ichiba,JPN),A,55.3,-110.0,110.0,-115.0,110.0,5,140.0,-145.0,-145.0,140.0,2,250.0
4,1984,oly,M,5.0,Kim Chil Bong,KOR),A,55.75,100.0,105.0,-107.5,105.0,9,132.5,137.5,140.0,140.0,2,245.0
5,1984,oly,M,6.0,Dionisio Munoz,ESP),A,55.35,105.0,-110.0,110.0,110.0,5,127.5,132.5,-135.0,132.5,8,242.5
6,1984,oly,M,7.0,Arvo Ojalehto,FIN),B,55.65,105.0,-110.0,-110.0,105.0,9,-137.5,-137.5,137.5,137.5,6,242.5
7,1984,oly,M,8.0,Albert Hood,USA),A,55.9,105.0,110.0,112.5,112.5,3,130.0,-137.5,-137.5,130.0,12,242.5
8,1984,oly,M,9.0,Ioannis Katsaidonis,GRE),B,55.25,100.0,105.0,-107.5,105.0,9,130.0,135.0,-137.5,135.0,7,240.0
9,1984,oly,M,10.0,Deven Govindasami,IND),B,55.7,100.0,105.0,-107.5,105.0,9,130.0,-135.0,-135.0,130.0,12,235.0
10,1984,oly,M,11.0,Chiu Yuh-Chuan,TPE),A,55.85,97.5,-102.5,-102.5,97.5,15,132.5,-137.5,-137.5,132.5,8,230.0
11,1984,oly,M,12.0,Nicolas Mercado,COL),B,55.85,100.0,-105.0,-105.0,100.0,14,125.0,130.0,-132.5,130.0,12,230.0
12,1984,oly,M,13.0,Elsayed Elsayed,EGY),B,55.9,97.5,-102.5,-102.5,97.5,15,132.5,-137.5,-140.0,132.5,8,230.0
13,1984,oly,M,14.0,Jagadish Pradhan,NEP),B,55.85,87.5,92.5,-97.5,92.5,17,110.0,-117.5,117.5,117.5,16,210.0
14,1984,oly,M,15.0,Nery Minchez-Fuentes,GUA),B,55.6,85.0,-90.0,-90.0,85.0,18,112.5,117.5,-120.0,117.5,16,202.5
15,1984,oly,M,0.0,Taoufik Maaouia,TUN),B,55.75,-90.0,-95.0,-95.0,-90.0,19,125.0,-130.0,-130.0,125.0,15,0.0
16,1984,oly,M,0.0,Gheorghe Maftei,ROU),A,55.65,110.0,-115.0,-115.0,110.0,5,-145.0,-145.0,-145.0,-145.0,20,0.0
17,1984,oly,M,0.0,Mehmet Altin,TUR),B,55.75,97.5,102.5,-105.0,102.5,13,-130.0,0.0,0.0,0.0,18,0.0
18,1984,oly,M,0.0,Hadi Wihardja,INA),A,55.6,-105.0,-105.0,-105.0,-105.0,20,-142.5,-142.5,-142.5,-142.5,19,0.0
19,1984,oly,M,0.0,Ahmed Tarbi,ALG),B,55.95,102.5,107.5,110.0,110.0,5,132.5,-137.5,-137.5,132.5,8,0.0
0,1984,oly,M,1.0,Chen Weiqiang,CHN),A,59.4,120.0,-125.0,125.0,125.0,1,157.5,-165.0,-165.0,157.5,1,282.5
1,1984,oly,M,2.0,Gelu Radu,ROU),A,59.85,120.0,125.0,-127.5,125.0,1,155.0,-165.0,-165.0,155.0,2,280.0
2,1984,oly,M,3.0,Tsai Wen-Yee,TPE),A,59.2,120.0,125.0,-127.5,125.0,1,147.5,-152.5,-152.5,147.5,8,272.5
3,1984,oly,M,4.0,Kaoru Wabiko,JPN),A,59.4,115.0,120.0,-122.5,120.0,4,-150.0,150.0,-155.0,150.0,5,270.0
4,1984,oly,M,5.0,Yosuke Muraki-Iwata,JPN),A,59.5,120.0,-125.0,-125.0,120.0,4,147.5,-152.5,-155.0,147.5,8,267.5
5,1984,oly,M,6.0,Lee Myeong-Su,KOR),B,59.7,-117.5,117.5,-122.5,117.5,6,150.0,-155.0,-155.0,150.0,5,267.5
6,1984,oly,M,7.0,Sorie Enda Nasution,INA),B,59.9,115.0,-120.0,-120.0,115.0,8,145.0,152.5,-155.0,152.5,4,267.5
7,1984,oly,M,8.0,Uolevi Kahelin,FIN),A,59.9,112.5,-117.5,-117.5,112.5,11,142.5,150.0,155.0,155.0,2,267.5
8,1984,oly,M,9.0,Mircea Tuli,ROU),A,59.75,115.0,-120.0,-120.0,115.0,8,-150.0,150.0,-160.0,150.0,5,265.0
9,1984,oly,M,10.0,Mohamed Youssef,EGY),B,59.85,105.0,-110.0,-110.0,105.0,16,140.0,-145.0,147.5,147.5,8,252.5
10,1984,oly,M,11.0,Tomas Rodriguez Ortiz,PAN),B,59.6,110.0,115.0,-117.5,115.0,8,130.0,135.0,-140.0,135.0,13,250.0
11,1984,oly,M,12.0,Geoffrey Laws,GBR),B,59.6,107.5,112.5,-115.0,112.5,11,137.5,-142.5,-142.5,137.5,11,250.0
12,1984,oly,M,13.0,Oscar Palma,COL),B,59.8,105.0,110.0,-112.5,110.0,13,135.0,-140.0,-140.0,135.0,13,245.0
13,1984,oly,M,14.0,Lawrence Iquaibom,NGR),B,59.3,100.0,-107.5,107.5,107.5,15,122.5,130.0,-137.5,130.0,15,237.5
14,1984,oly,M,15.0,Kamalakanta Santra,IND),B,58.9,95.0,-100.0,-100.0,95.0,17,125.0,-130.0,130.0,130.0,15,225.0
15,1984,oly,M,16.0,Hector Hurtado,ECU),B,59.8,90.0,-95.0,95.0,95.0,17,120.0,-125.0,125.0,125.0,17,220.0
16,1984,oly,M,17.0,Alfredo Palma,NCA),B,58.2,90.0,-95.0,-95.0,90.0,19,-120.0,120.0,-125.0,120.0,18,210.0
17,1984,oly,M,0.0,Joaquin Valle,ESP),A,59.35,110.0,-115.0,-115.0,110.0,13,-140.0,-140.0,-140.0,-140.0,20,0.0
18,1984,oly,M,0.0,Noureddine Bekkouche,ALG),B,59.25,-105.0,-105.0,-105.0,-105.0,20,132.5,137.5,-142.5,137.5,11,0.0
19,1984,oly,M,0.0,Wang Guofeng,CHN),A,59.35,-117.5,117.5,-122.5,117.5,6,-147.5,-147.5,-147.5,-147.5,21,0.0
20,1984,oly,M,0.0,Ji Ju-Hyeon,KOR),B,59.9,-110.0,-110.0,-110.0,-110.0,21,0.0,0.0,0.0,0.0,19,0.0
0,1984,oly,M,1.0,Yao Jingyuan,CHN),A,67.2,135.0,140.0,142.5,142.5,1,172.5,177.5,-180.0,177.5,1,320.0
1,1984,oly,M,2.0,Andrei Socaci,ROU),A,67.1,135.0,140.0,142.5,142.5,1,165.0,170.0,-172.5,170.0,4,312.5
2,1984,oly,M,3.0,Jouni GrÃ¶nman,FIN),A,67.2,140.0,-145.0,-145.0,140.0,3,172.5,-177.5,-180.0,172.5,2,312.5
3,1984,oly,M,4.0,Dean Willey,GBR),A,67.85,135.0,140.0,-142.5,140.0,3,165.0,170.0,-172.5,170.0,4,310.0
4,1984,oly,M,5.0,Choji Taira,JPN),A,67.2,125.0,130.0,132.5,132.5,7,165.0,170.0,172.5,172.5,2,305.0
5,1984,oly,M,6.0,Yasushige Sasaki,JPN),A,67.15,135.0,140.0,-142.5,140.0,3,157.5,162.5,-167.5,162.5,8,302.5
6,1984,oly,M,7.0,Bill Stellios,AUS),A,67.2,130.0,135.0,137.5,137.5,6,165.0,-170.0,-170.0,165.0,7,302.5
7,1984,oly,M,8.0,Ma Jianping,CHN),A,67.25,-130.0,130.0,-135.0,130.0,9,-167.5,167.5,-172.5,167.5,6,297.5
8,1984,oly,M,9.0,Patrick Bassey,NGR),B,66.7,125.0,132.5,-137.5,132.5,7,-155.0,155.0,162.5,162.5,8,295.0
9,1984,oly,M,10.0,Pietro Pujia,ITA),B,67.4,-120.0,120.0,127.5,127.5,10,155.0,162.5,-165.0,162.5,8,290.0
10,1984,oly,M,11.0,Gregor Bialowas,AUT),A,67.0,-122.5,-122.5,122.5,122.5,11,-160.0,160.0,-167.5,160.0,11,282.5
11,1984,oly,M,12.0,Fernando Mariaca,ESP),B,66.8,122.5,-127.5,-127.5,122.5,11,152.5,157.5,-162.5,157.5,12,280.0
12,1984,oly,M,13.0,Donald Abrahamson,USA),B,67.35,115.0,120.0,122.5,122.5,11,150.0,155.0,-157.5,155.0,13,277.5
13,1984,oly,M,14.0,Michael Norell,SWE),B,67.3,-120.0,120.0,-125.0,120.0,14,152.5,-157.5,-157.5,152.5,14,272.5
14,1984,oly,M,15.0,Surendra Hamal,NEP),B,64.95,-102.5,102.5,-107.5,102.5,15,132.5,-137.5,-137.5,132.5,16,235.0
15,1984,oly,M,16.0,Leslie Ata,SOL),B,66.2,75.0,80.0,-82.5,80.0,16,100.0,105.0,107.5,107.5,18,187.5
16,1984,oly,M,0.0,Claude Dallaire,CAN),A,67.35,-125.0,-125.0,-125.0,-125.0,19,0.0,0.0,0.0,0.0,19,0.0
17,1984,oly,M,0.0,Antulio Delgado-Ogaldez,GUA),B,66.75,-102.5,-102.5,-102.5,-102.5,17,120.0,-125.0,-125.0,120.0,17,0.0
18,1984,oly,M,0.0,Hatem Bouabid,TUN),B,67.05,-110.0,-110.0,-110.0,-110.0,18,135.0,-140.0,-140.0,135.0,15,0.0
0,1984,oly,M,1.0,Karl-Heinz Radschinsky,FRG),A,74.3,145.0,150.0,-152.5,150.0,1,190.0,-202.5,-202.5,190.0,1,340.0
1,1984,oly,M,2.0,Jacques Demers,CAN),A,74.85,-140.0,140.0,147.5,147.5,2,-182.5,182.5,187.5,187.5,2,335.0
2,1984,oly,M,3.0,Dragomir Cioroslan,ROU),A,74.5,-147.5,147.5,-152.5,147.5,2,185.0,-190.0,-190.0,185.0,3,332.5
3,1984,oly,M,4.0,David Morgan,GBR),A,74.05,145.0,-150.0,-150.0,145.0,7,-180.0,180.0,185.0,185.0,3,330.0
4,1984,oly,M,5.0,Li Shunzhu,CHN),A,74.45,140.0,145.0,147.5,147.5,2,175.0,-180.0,-180.0,175.0,6,322.5
5,1984,oly,M,6.0,Mohammed Yaseen Mohammed,IRQ),A,73.9,140.0,-145.0,-145.0,140.0,8,180.0,-185.0,-185.0,180.0,5,320.0
6,1984,oly,M,7.0,Tony Pignone,AUS),B,74.9,140.0,145.0,147.5,147.5,2,170.0,-175.0,-175.0,170.0,10,317.5
7,1984,oly,M,8.0,Park Chun-Jong,KOR),B,74.9,132.5,137.5,-140.0,137.5,9,170.0,175.0,-177.5,175.0,6,312.5
8,1984,oly,M,9.0,Michel Pietracupa,CAN),B,74.6,135.0,-140.0,-140.0,135.0,13,170.0,175.0,-182.5,175.0,6,310.0
9,1984,oly,M,10.0,Daniel Cassiau-Haurie,FRA),A,73.1,-137.5,137.5,-142.5,137.5,9,170.0,-175.0,-175.0,170.0,10,307.5
10,1984,oly,M,11.0,Stephan Pinsent,GBR),A,74.95,-137.5,137.5,-142.5,137.5,9,170.0,-175.0,-175.0,170.0,10,307.5
11,1984,oly,M,12.0,Pavlo Lespouridis,GRE),A,74.05,-135.0,135.0,-140.0,135.0,13,170.0,-175.0,-175.0,170.0,10,305.0
12,1984,oly,M,13.0,Iordanis Ilioudis,GRE),B,74.8,125.0,130.0,-132.5,130.0,16,170.0,-175.0,175.0,175.0,6,305.0
13,1984,oly,M,14.0,Gilberto Mercado,COL),B,74.3,-135.0,135.0,-140.0,135.0,13,160.0,165.0,167.5,167.5,14,302.5
14,1984,oly,M,15.0,Ahmed Aly,EGY),B,73.6,125.0,130.0,-132.5,130.0,16,160.0,-165.0,-165.0,160.0,15,290.0
15,1984,oly,M,16.0,Park Young-Jae,KOR),B,74.8,125.0,-130.0,130.0,130.0,16,-160.0,160.0,-165.0,160.0,15,290.0
16,1984,oly,M,17.0,William Letriz,PUR),B,74.75,122.5,-130.0,130.0,130.0,16,145.0,152.5,-157.5,152.5,17,282.5
17,1984,oly,M,18.0,Fred Bunjo,UGA),B,74.75,100.0,105.0,-110.0,105.0,20,130.0,135.0,140.0,140.0,18,245.0
18,1984,oly,M,19.0,Paul Hoffman,SWZ),B,72.1,67.5,72.5,-77.5,72.5,21,97.5,102.5,-105.0,102.5,19,175.0
19,1984,oly,M,0.0,Hasan Has,TUR),B,74.6,142.5,147.5,-152.5,147.5,2,-167.5,-167.5,-167.5,-167.5,22,0.0
20,1984,oly,M,0.0,Jorge Soares,POR),B,73.25,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,20,0.0
21,1984,oly,M,0.0,Roman Kainz,AUT),B,74.5,-137.5,137.5,-142.5,137.5,9,-172.5,-172.5,0.0,0.0,20,0.0
0,1984,oly,M,1.0,Petre Becheru,ROU),A,81.6,150.0,155.0,-157.5,155.0,1,190.0,195.0,200.0,200.0,1,355.0
1,1984,oly,M,2.0,Robert Kabbas,AUS),A,81.9,145.0,150.0,-152.5,150.0,2,185.0,192.5,-195.0,192.5,2,342.5
2,1984,oly,M,3.0,Ryoji Isaoka,JPN),A,81.8,150.0,-155.0,-155.0,150.0,2,190.0,-200.0,-207.5,190.0,3,340.0
3,1984,oly,M,4.0,Newton Burrowes,GBR),A,82.0,147.5,-152.5,-152.5,147.5,5,180.0,-190.0,-190.0,180.0,5,327.5
4,1984,oly,M,5.0,Ebraheem Elbakh,EGY),A,82.25,140.0,145.0,-147.5,145.0,6,172.5,-177.5,177.5,177.5,7,325.0
5,1984,oly,M,6.0,Lee Kang-seog,KOR),A,82.25,135.0,-140.0,140.0,140.0,9,175.0,182.5,-185.0,182.5,4,322.5
6,1984,oly,M,7.0,Yvan Darsigny,CAN),B,82.35,-137.5,137.5,142.5,142.5,7,170.0,177.5,180.0,180.0,5,322.5
7,1984,oly,M,8.0,Allister Nalder,NZL),B,81.25,-137.5,137.5,142.5,142.5,7,175.0,-180.0,-180.0,175.0,8,317.5
8,1984,oly,M,9.0,Arn Kritsky,USA),B,82.05,135.0,140.0,-142.5,140.0,9,-175.0,175.0,-182.5,175.0,8,315.0
9,1984,oly,M,10.0,Michael Bernard,NZL),B,82.3,-137.5,137.5,-142.5,137.5,12,175.0,-182.5,-182.5,175.0,8,312.5
10,1984,oly,M,11.0,Bertil Sollevi,SWE),A,81.85,-135.0,135.0,-140.0,135.0,13,175.0,-182.5,-182.5,175.0,8,310.0
11,1984,oly,M,12.0,Anthony Supple,GBR),B,81.45,-135.0,135.0,-140.0,135.0,13,172.5,-177.5,-177.5,172.5,13,307.5
12,1984,oly,M,13.0,Mahmoud Mahmoud,EGY),B,79.95,135.0,-140.0,140.0,140.0,9,-162.5,162.5,-170.0,162.5,15,302.5
13,1984,oly,M,14.0,Juan Rejas,PER),B,78.5,120.0,-125.0,-125.0,120.0,15,150.0,-155.0,-155.0,150.0,16,270.0
14,1984,oly,M,0.0,Yusuf Dalginli,TUR),B,79.2,-140.0,-140.0,-142.5,-140.0,19,0.0,0.0,0.0,0.0,17,0.0
15,1984,oly,M,0.0,Ricardo Salas Espinoza,PAN),B,79.55,-135.0,-135.0,-135.0,-135.0,16,162.5,-170.0,172.5,172.5,13,0.0
16,1984,oly,M,0.0,Keijo Tahvanainen,FIN),B,82.05,-137.5,-137.5,-137.5,-137.5,17,175.0,-180.0,-180.0,175.0,8,0.0
17,1984,oly,M,0.0,Vassilios Stavridis,GRE),B,81.55,-137.5,-137.5,-137.5,-137.5,17,0.0,0.0,0.0,0.0,17,0.0
18,1984,oly,M,0.0,Giuseppe Lagrotteria,ITA),B,81.65,150.0,-155.0,-155.0,150.0,2,0.0,0.0,0.0,0.0,17,0.0
0,1988,oly,M,1.0,Aleksandr Kurlovich,URS,A,132.2,202.5,207.5,212.5,212.5,1,245.0,-250.0,250.0,250.0,1,462.5
1,1988,oly,M,2.0,Manfred Nerlinger,FRG,A,149.8,-190.0,190.0,-195.0,190.0,2,240.0,-266.0,-266.0,240.0,2,430.0
2,1988,oly,M,3.0,Martin Zawieja,FRG,A,127.55,182.5,-187.5,-190.0,182.5,3,220.0,227.5,232.5,232.5,3,415.0
3,1988,oly,M,4.0,Mario Martinez,USA,A,139.45,-175.0,175.0,-182.5,175.0,4,217.5,232.5,-242.5,232.5,3,407.5
4,1988,oly,M,5.0,Petr HudeÄ�ek,TCH,A,128.6,175.0,-180.0,-180.0,175.0,4,210.0,217.5,225.0,225.0,5,400.0
5,1988,oly,M,6.0,Reda Elbatoty,EGY,A,120.15,-170.0,170.0,175.0,175.0,4,200.0,210.0,217.5,217.5,6,392.5
6,1988,oly,M,7.0,Charles Garzarella,AUS,B,148.1,155.0,160.0,162.5,162.5,8,200.0,205.0,207.5,207.5,7,370.0
7,1988,oly,M,8.0,Pavlos Saltsidis,GRE,B,112.55,155.0,160.0,-165.0,160.0,9,-200.0,200.0,207.5,207.5,7,367.5
8,1988,oly,M,9.0,Matthew Vine,GBR,B,117.0,150.0,155.0,157.5,157.5,10,195.0,-205.0,-205.0,195.0,9,352.5
9,1988,oly,M,10.0,John Bergman,USA,B,132.8,155.0,162.5,167.5,167.5,7,185.0,-192.5,-192.5,185.0,14,352.5
10,1988,oly,M,11.0,Calvin Stamp,JAM,B,119.2,145.0,-150.0,150.0,150.0,12,185.0,-192.5,195.0,195.0,9,345.0
11,1988,oly,M,12.0,Mohammed Adham,EGY,B,120.85,152.5,-160.0,-160.0,152.5,11,-190.0,190.0,-200.0,190.0,11,342.5
12,1988,oly,M,13.0,Jose Miguel Guzman,DOM,B,124.5,142.5,-147.5,0.0,142.5,13,190.0,-195.0,-195.0,190.0,11,332.5
13,1988,oly,M,14.0,Dieudonne Takou,CMR,B,111.65,140.0,-150.0,-150.0,140.0,15,-190.0,190.0,-195.0,190.0,11,330.0
14,1988,oly,M,15.0,Rolando Marchinarez,PER,B,127.8,142.5,-150.0,-150.0,142.5,13,182.5,-192.5,-192.5,182.5,15,325.0
15,1988,oly,M,0.0,Gilbert Ojadi Aduche,NGR,A,119.45,-160.0,-160.0,-165.0,-160.0,16,0.0,0.0,0.0,0.0,16,0.0
16,1988,oly,M,0.0,Jiri Zubricky,TCH,A,164.95,-185.0,-185.0,-185.0,-185.0,17,0.0,0.0,0.0,0.0,16,0.0
17,1988,oly,M,0.0,Giannis Tsintsaris,GRE,A,131.55,,,,,18,,,,,18,0.0
0,1988,oly,M,1.0,Sevdalin Marinov,BUL,A,51.85,112.5,117.5,120.0,120.0,1,142.5,147.5,150.0,150.0,1,270.0
1,1988,oly,M,2.0,Chun Byung-kwan,KOR,A,51.5,107.5,112.5,-115.0,112.5,3,140.0,147.5,-157.5,147.5,2,260.0
2,1988,oly,M,3.0,He Zhuoqiang,CHN,A,51.45,-112.5,112.5,-117.5,112.5,3,-145.0,-145.0,145.0,145.0,3,257.5
3,1988,oly,M,4.0,Zhang Shoulie,CHN,A,51.5,110.0,115.0,-117.5,115.0,2,137.5,142.5,-145.0,142.5,4,257.5
4,1988,oly,M,5.0,Jacek Gutowski,POL,A,51.45,112.5,-117.5,-117.5,112.5,3,-135.0,-135.0,135.0,135.0,5,247.5
5,1988,oly,M,6.0,Traian Ciharean,ROU,A,51.65,110.0,-115.0,-115.0,110.0,6,-130.0,130.0,-140.0,130.0,6,240.0
6,1988,oly,M,7.0,Bela Olah,HUN,A,51.65,102.5,107.5,-110.0,107.5,7,130.0,-135.0,-135.0,130.0,6,237.5
7,1988,oly,M,8.0,Kazushito Manabe,JPN,A,51.6,105.0,-110.0,-110.0,105.0,8,120.0,125.0,-130.0,125.0,12,230.0
8,1988,oly,M,9.0,Hwang In-dong,KOR,A,51.8,-95.0,95.0,100.0,100.0,10,-130.0,130.0,-135.0,130.0,6,230.0
9,1988,oly,M,10.0,Humberto Fuentes,VEN,A,51.75,-100.0,-100.0,100.0,100.0,10,-127.5,127.5,-132.5,127.5,10,227.5
10,1988,oly,M,11.0,Gurunathan Muruswamy,IND,B,51.95,95.0,100.0,102.5,102.5,9,120.0,125.0,-127.5,125.0,12,227.5
11,1988,oly,M,12.0,Jose Luis Martinez,ESP,B,51.75,95.0,-100.0,100.0,100.0,10,120.0,125.0,-127.5,125.0,12,225.0
12,1988,oly,M,13.0,Jose Andres Ibanez,ESP,B,51.7,-95.0,95.0,-100.0,95.0,16,120.0,125.0,127.5,127.5,10,222.5
13,1988,oly,M,14.0,Chiang Ming-hsiung,TPE,B,51.9,-92.5,92.5,-95.0,92.5,18,122.5,130.0,-140.0,130.0,6,222.5
14,1988,oly,M,15.0,Sodikin,INA,B,51.85,-95.0,95.0,-100.0,95.0,16,122.5,-127.5,-127.5,122.5,16,217.5
15,1988,oly,M,16.0,Levent Erdogan,TUR,B,51.85,92.5,-115.0,-115.0,92.5,18,117.5,122.5,125.0,125.0,12,217.5
16,1988,oly,M,17.0,Yoshinori Namiki,JPN,B,51.7,95.0,100.0,-102.5,100.0,10,115.0,-120.0,-122.5,115.0,17,215.0
17,1988,oly,M,18.0,Gregory Hayman,AUS,B,51.55,87.5,-92.5,92.5,92.5,18,115.0,-120.0,-120.0,115.0,17,207.5
18,1988,oly,M,19.0,Raghavan Chanderasekaran,IND,B,51.9,92.5,-97.5,-97.5,92.5,18,-115.0,115.0,-120.0,115.0,17,207.5
19,1988,oly,M,20.0,Gregorio Colonia,PHI,B,52.0,90.0,-95.0,-95.0,90.0,22,115.0,-120.0,-120.0,115.0,17,205.0
20,1988,oly,M,21.0,Khodr Olaywan,LIB,B,51.7,80.0,85.0,-87.5,85.0,23,100.0,-105.0,-105.0,100.0,22,185.0
21,1988,oly,M,22.0,Bharat Sawad,NEP,B,51.3,75.0,-82.5,-82.5,75.0,24,95.0,105.0,-107.5,105.0,21,180.0
22,1988,oly,M,0.0,Ramadan Aly,EGY,B,51.95,95.0,-100.0,100.0,100.0,10,-117.5,-117.5,-120.0,-117.5,24,0.0
23,1988,oly,M,0.0,Chung Yung-chi,TPE,B,51.9,-97.5,-97.5,97.5,97.5,15,0.0,0.0,0.0,0.0,23,0.0
0,1988,oly,M,1.0,Oksen Mirzoyan,URS,A,55.75,122.5,127.5,-130.0,127.5,2,160.0,165.0,-172.5,165.0,2,292.5
1,1988,oly,M,2.0,He Yingqiang,CHN,A,55.65,125.0,-130.0,-130.0,125.0,4,150.0,162.5,-167.5,162.5,3,287.5
2,1988,oly,M,3.0,Liu Shoubin,CHN,A,55.35,-127.5,-127.5,127.5,127.5,2,140.0,-150.0,-150.0,140.0,7,267.5
3,1988,oly,M,4.0,Dirdja Wihardja,INA,A,55.8,107.5,-112.5,112.5,112.5,5,137.5,142.5,-147.5,142.5,5,255.0
4,1988,oly,M,5.0,Takashi Ichiba,JPN,B,55.75,107.5,-112.5,-112.5,107.5,10,137.5,142.5,145.0,145.0,4,252.5
5,1988,oly,M,6.0,Kim Kwi-shik,KOR,A,55.8,110.0,-115.0,-115.0,110.0,7,142.5,-147.5,-147.5,142.5,5,252.5
6,1988,oly,M,7.0,Joaquin Valle,ESP,B,55.9,107.5,112.5,-115.0,112.5,5,135.0,-140.0,-140.0,135.0,12,247.5
7,1988,oly,M,8.0,Giovanni Scarantino,ITA,A,55.4,110.0,-115.0,-115.0,110.0,7,135.0,-142.5,-142.5,135.0,12,245.0
8,1988,oly,M,9.0,Pascal Arnou,FRA,B,55.8,100.0,105.0,-107.5,105.0,13,135.0,140.0,-142.5,140.0,7,245.0
9,1988,oly,M,10.0,Azzedine Basbas,ALG,B,55.95,-102.5,102.5,107.5,107.5,10,130.0,137.5,-140.0,137.5,9,245.0
10,1988,oly,M,11.0,Jose Zurera,ESP,B,55.15,105.0,110.0,-112.5,110.0,7,127.5,-132.5,132.5,132.5,17,242.5
11,1988,oly,M,12.0,Arvo Ojalehto,FIN,A,55.4,-105.0,105.0,-110.0,105.0,13,-137.5,137.5,-142.5,137.5,9,242.5
12,1988,oly,M,13.0,Samuel Alegada,PHI,B,56.0,-107.5,107.5,-112.5,107.5,10,135.0,-140.0,-140.0,135.0,12,242.5
13,1988,oly,M,14.0,Toru Hara,JPN,A,55.55,105.0,-110.0,-110.0,105.0,13,135.0,-142.5,-142.5,135.0,12,240.0
14,1988,oly,M,15.0,Liao Hsing-chou,TPE,B,55.8,-105.0,-105.0,105.0,105.0,13,135.0,-142.5,-142.5,135.0,12,240.0
15,1988,oly,M,16.0,Laurent Fombertasse,FRA,B,55.7,-100.0,100.0,105.0,105.0,13,132.5,-137.5,-137.5,132.5,17,237.5
16,1988,oly,M,17.0,Oscar Penagos,COL,B,55.85,100.0,105.0,-110.0,105.0,13,127.5,132.5,-135.0,132.5,17,237.5
17,1988,oly,M,18.0,Yon Haryono,INA,B,55.85,-100.0,-100.0,100.0,100.0,19,132.5,137.5,-140.0,137.5,9,237.5
